"the_geom","Street","TrafDir","SegmentID","RW_TYPE","StreetWidt","Boro","Facility","Direction","Hours","Days","Days_Code","Lane_width","Lane_Type1","Lane_Type","Lane_Descr","Lane_Color","SBS_Route1","SBS_Route2","SBS_Route3","Open_dates","Year1","Year2","Year3","Last_Updat","Chron_ID_1","Shape_Leng","Shape_Le_1","Mid_Block"
"MULTILINESTRING ((-73.97236138802477 40.76228837591534, -73.97086261801566 40.76165595153317))","EAST 57 STREET","T","0165409","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","474.843232553","MULTILINESTRING ((991906.4968141764 217000.14971083403, 992321.7653405964 216769.87130001187))",
"MULTILINESTRING ((-73.96753380951043 40.760255560315095, -73.96746215239708 40.76022290580843))","EAST 57 STREET","T","0165471","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","23.143269007","MULTILINESTRING ((993244.115530014 216259.98714917898, 993263.9711333364 216248.09740917385))",
"MULTILINESTRING ((-73.97719688637932 40.76432369162245, -73.97898323109823 40.76507037271111))","WEST 57 STREET","T","0269899","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","564.686788484","MULTILINESTRING ((990566.7655697614 217741.29652251303, 990071.8590792567 218013.21330150962))",
"MULTILINESTRING ((-73.97898323109823 40.76507037271111, -73.98003575710803 40.76552103342046))","WEST 57 STREET","T","0269900","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","334.61239589","MULTILINESTRING ((990071.8590792567 218013.21330150962, 989780.2612372637 218177.33567667007))",
"MULTILINESTRING ((-73.9818473785731 40.76628716664033, -73.98209746510464 40.76639121666669))","WEST 57 STREET","T","0271235","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","78.9692041971","MULTILINESTRING ((989278.3691964298 218456.35414750874, 989209.0861985087 218494.24875675142))",
"MULTILINESTRING ((-73.8995256792025 40.8501037872138, -73.8993072724417 40.85045751724283))","WEBSTER AVENUE","T","0078556","1","60","BX","Webster Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","BX41",,,"6/30/2013","2013","0","0","7/19/2017","BX2013","142.338877339","MULTILINESTRING ((1012046.8695910871 249009.14310742915, 1012107.1450610906 249138.089699924))",
"MULTILINESTRING ((-73.91203226939152 40.82786070219487, -73.91192100781639 40.82807808693695, -73.91182163142489 40.82829897457519, -73.91173439001561 40.828522807023745, -73.91165950972268 40.828748999161085))","WEBSTER AVENUE","A","0108285","1","30","BX","Webster Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","BX41",,,"6/30/2013","2013","0","0","7/19/2017","BX2013","340.048098803","MULTILINESTRING ((1008594.9801694304 240901.43983466923, 1008625.6920502633 240980.6719596684, 1008653.1132552624 241061.1770480126, 1008677.174886927 241142.75168800354, 1008697.8146094233 241225.18262550235))",
"MULTILINESTRING ((-73.89758656297906 40.85311542554259, -73.89644052603562 40.854907758662286))","WEBSTER AVENUE","T","0079871","1","60","BX","Webster Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","BX41",,,"6/30/2013","2013","0","0","7/19/2017","BX2013","725.908809425","MULTILINESTRING ((1012582.055528596 250107.0182082504, 1012898.3275338411 250760.40600909293))",
"MULTILINESTRING ((-73.88513907740113 40.86638287331842, -73.88442861393989 40.86680037840383))","WEBSTER AVENUE","T","0080420","1","68","BX","Webster Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","BX41",,,"6/30/2013","2013","0","0","7/19/2017","BX2013","248.501410031","MULTILINESTRING ((1016019.2366463393 254945.1282826662, 1016215.5420280099 255097.50002516806))",
"MULTILINESTRING ((-73.8836251812826 40.86725758791373, -73.88284356151789 40.86773622579517))","WEBSTER AVENUE","T","0080439","1","68","BX","Webster Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","BX41",,,"6/30/2013","2013","0","0","7/19/2017","BX2013","277.751736564","MULTILINESTRING ((1016437.5396155119 255264.3733790964, 1016653.4906271696 255439.04789850116))",
"MULTILINESTRING ((-73.97754285010758 40.75206355608818, -73.97710781103149 40.75188340622335))","EAST 42 STREET","T","0165353","1","55","MAN","42nd Street","EB","7 AM - 7 PM","7 Days/Week","7","Single","Shared Lane","Curbside",,,,,,"10/13/82","1982","0","0","7/19/2017","MAN1982","137.24544068","MULTILINESTRING ((990472.0741580874 213274.50427500904, 990592.6250980943 213208.90105976164))",
"MULTILINESTRING ((-73.98088709868144 40.75348098898138, -73.97928686269984 40.75280049654364))","EAST 42 STREET","T","0034179","1","55","MAN","42nd Street","EB","7 AM - 7 PM","7 Days/Week","7","Single","Bus Lane","Offset","Bus Only Left Turn Bay","Red",,,,"12/20/2019","2019","2,019","0","12/19/2019","MAN2019","507.972497855","MULTILINESTRING ((989545.3896597624 213790.70107725263, 989988.8070800006 213542.87644167244))",
"MULTILINESTRING ((-73.9884183554505 40.7566549859181, -73.9897908537405 40.75723313192487))","WEST 42 STREET","T","9017014","1","55","MAN","42nd Street","EB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"10/13/82","1982","0","0","7/19/2017","MAN1982","434.686563257","MULTILINESTRING ((987458.6389120072 214946.7256680876, 987078.3703155965 215157.3157980889))",
"MULTILINESTRING ((-73.97710781103149 40.75188340622335, -73.97685152366758 40.7517764937864))","EAST 42 STREET","T","0257391","1","55","MAN","42nd Street","EB","7 AM - 7 PM","7 Days/Week","7","Single","Shared Lane","Curbside",,,,,,"10/13/82","1982","0","0","7/19/2017","MAN1982","80.9902069893","MULTILINESTRING ((990592.6250980943 213208.90105976164, 990663.643656835 213169.96806675196))",
"MULTILINESTRING ((-73.97685152366758 40.7517764937864, -73.97651587152038 40.751636471937))","EAST 42 STREET","T","0297548","1","55","MAN","42nd Street","EB","7 AM - 7 PM","7 Days/Week","7","Single","Shared Lane","Curbside",,,,,,"10/13/82","1982","0","0","7/19/2017","MAN1982","106.070984037","MULTILINESTRING ((990663.643656835 213169.96806675196, 990756.6549537629 213118.97833934426))",
"MULTILINESTRING ((-73.97651587152038 40.751636471937, -73.9760482489926 40.75144139363124))","EAST 42 STREET","T","0297549","1","55","MAN","42nd Street","EB","7 AM - 7 PM","7 Days/Week","7","Single","Shared Lane","Curbside",,,,,,"10/13/82","1982","0","0","7/19/2017","MAN1982","147.776402319","MULTILINESTRING ((990756.6549537629 213118.97833934426, 990886.236715585 213047.94009558856))",
"MULTILINESTRING ((-73.97928686269984 40.75280049654364, -73.97877156323332 40.75258606797925))","EAST 42 STREET","T","0297613","1","55","MAN","42nd Street","EB","7 AM - 7 PM","7 Days/Week","7","Single","Shared Lane","Curbside",,,,,,"10/13/82","1982","0","0","7/19/2017","MAN1982","162.746551736","MULTILINESTRING ((989988.8070800006 213542.87644167244, 990131.595508337 213464.78735899925))",
"MULTILINESTRING ((-73.97877156323332 40.75258606797925, -73.97834877079899 40.752410129533466))","EAST 42 STREET","T","0297614","1","55","MAN","42nd Street","EB","7 AM - 7 PM","7 Days/Week","7","Single","Shared Lane","Curbside",,,,,,"10/13/82","1982","0","0","7/19/2017","MAN1982","133.531192824","MULTILINESTRING ((990131.595508337 213464.78735899925, 990248.7511139214 213400.71596483886))",
"MULTILINESTRING ((-73.97086261801566 40.76165595153317, -73.9707506395499 40.761608700701586))","EAST 57 STREET","T","0165410","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","35.4773991816","MULTILINESTRING ((992321.7653405964 216769.87130001187, 992352.7918533385 216752.66661000252))",
"MULTILINESTRING ((-73.96746215239708 40.76022290580843, -73.96742588517876 40.760207604989645))","EAST 57 STREET","T","0165543","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","11.4900259066","MULTILINESTRING ((993263.9711333364 216248.09740917385, 993274.0203258395 216242.52655416727))",
"MULTILINESTRING ((-73.97396798923278 40.76296658678867, -73.97719688637932 40.76432369162245))","WEST 57 STREET","T","0036012","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","1,022.01832084","MULTILINESTRING ((991461.3599091768 217247.10787834227, 990566.7655697614 217741.29652251303))",
"MULTILINESTRING ((-73.96742588517876 40.760207604989645, -73.96529307520971 40.75930783718018))","EAST 57 STREET","T","0165544","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","675.703218352","MULTILINESTRING ((993274.0203258395 216242.52655416727, 993865.0033958405 215914.9386266768))",
"MULTILINESTRING ((-73.9691324746201 40.76092919000975, -73.96753380951043 40.760255560315095))","EAST 57 STREET","T","0165470","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","506.33292591","MULTILINESTRING ((992801.1505366713 216505.25240667164, 993244.115530014 216259.98714917898))",
"MULTILINESTRING ((-73.98003575710803 40.76552103342046, -73.9818473785731 40.76628716664033))","WEST 57 STREET","T","0034245","1","60","MAN","57th Street","WB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","574.235951217","MULTILINESTRING ((989780.2612372637 218177.33567667007, 989278.3691964298 218456.35414750874))",
"MULTILINESTRING ((-73.98213312329783 40.76640605169905, -73.98287713494129 40.766715594893384))","WEST 57 STREET","T","0271246","1","60","MAN","57th Street","EB","7AM-10AM/4PM-7PM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"08/17/82","1982","0","0","7/19/2017","MAN1982","234.932820776","MULTILINESTRING ((989199.2076093405 218499.65163308382, 988993.0908955932 218612.3872999996))",
"MULTILINESTRING ((-73.98009050558656 40.734544370350434, -73.9797890397147 40.734961817625454))","1 AVENUE","W","0251824","1","0","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","173.525896175","MULTILINESTRING ((989767.6605406702 206891.5360698402, 989851.1728408337 207043.64436142147))",
"MULTILINESTRING ((-73.97625126770241 40.74002332691713, -73.97614570346285 40.74017027599078))","1 AVENUE","W","0271370","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","61.0089921502","MULTILINESTRING ((990831.1147785932 208887.95792999864, 990860.3535652608 208941.50408275425))",
"MULTILINESTRING ((-73.97614570346285 40.74017027599078, -73.97579823470531 40.74064461681907))","1 AVENUE","W","0271371","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","197.831345708","MULTILINESTRING ((990860.3535652608 208941.50408275425, 990956.5941864252 209114.34789717197))",
"MULTILINESTRING ((-73.97212474197063 40.7456813379809, -73.97208724190286 40.745736730764364))","1 AVENUE","W","0273775","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","22.699309419","MULTILINESTRING ((991973.9783065021 210949.6883865893, 991984.3628001809 210969.87305749953))",
"MULTILINESTRING ((-73.97208724190286 40.745736730764364, -73.9719611995544 40.74590289943961))","1 AVENUE","W","0273776","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","69.8922250236","MULTILINESTRING ((991984.3628001809 210969.87305749953, 992019.2685702592 211030.42477367818))",
"MULTILINESTRING ((-73.95695607057442 40.766493435127, -73.95649564172334 40.767118914267385))","1 AVENUE","W","0036662","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","5","Single","Bus Lane","Offset",,"Red","M15",,,"11/18/22","1982","2,010","2,022","4/9/2024","MAN1982","261.145638199","MULTILINESTRING ((996173.3517975062 218533.9130475074, 996300.7793641686 218761.8587858379))",
"MULTILINESTRING ((-73.96172701371479 40.75994980672873, -73.96169733427716 40.75998713719472))","1 AVENUE","W","0165627","1","70","MAN","1st Avenue","NB","7AM - 10 AM, 2PM - 7 PM","Mon-Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","15.8928558665","MULTILINESTRING ((994852.8219582587 216149.2406515032, 994861.038149178 216162.8449550122))",
"MULTILINESTRING ((-73.97031778715672 40.74815805716612, -73.96984501477515 40.748800652664585))","1 AVENUE","W","0036079","1","0","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Curbside",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","268.274335842","MULTILINESTRING ((992474.3631325066 211852.20101726055, 992605.2785530835 212086.36393475533))",
"MULTILINESTRING ((-73.96954460668508 40.74920504496792, -73.96932031464223 40.74951697388946))","1 AVENUE","W","0036104","1","64","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Curbside",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","129.527835428","MULTILINESTRING ((992688.4637541771 212233.72584475577, 992750.5699291676 212347.39326833189))",
"MULTILINESTRING ((-73.969807196935 40.74885156638164, -73.96959343188169 40.749139320919994))","1 AVENUE","W","0193861","1","0","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Curbside",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","120.412523269","MULTILINESTRING ((992615.7506450117 212104.9170472622, 992674.943768084 212209.7757614255))",
"MULTILINESTRING ((-73.9541124532981 40.770389078142884, -73.95364860023142 40.77102410754475))","1 AVENUE","W","0036681","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","5","Single","Bus Lane","Offset",,"Red","M15",,,"11/18/22","1982","2,010","2,022","4/9/2024","MAN1982","264.643067326","MULTILINESTRING ((996960.3023233414 219953.62477500737, 997088.661646679 220185.05475834012))",
"MULTILINESTRING ((-73.93196859388038 40.800710747690346, -73.93177282784953 40.80097942202888))","1 AVENUE","W","0069436","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","111.891030811","MULTILINESTRING ((1003085.3061494231 231004.82937859, 1003139.4300569296 231102.7589727491))",
"MULTILINESTRING ((-73.9372570512936 40.793474314357105, -73.93715717598113 40.79361064612139))","1 AVENUE","W","9006132","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","56.8500329438","MULTILINESTRING ((1001623.0223285854 228367.25263275206, 1001650.6413678378 228416.94282208383))",
"MULTILINESTRING ((-73.93715717598113 40.79361064612139, -73.93710066841305 40.79368778096995))","1 AVENUE","W","9006133","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","32.1649535334","MULTILINESTRING ((1001650.6413678378 228416.94282208383, 1001666.2676489204 228445.05693909526))",
"MULTILINESTRING ((-73.93688155368334 40.793986873115465, -73.93681159971223 40.79408235895228))","1 AVENUE","W","9006136","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","39.8175748706","MULTILINESTRING ((1001726.8600474298 228554.0701725036, 1001746.2044969201 228588.87292441726))",
"MULTILINESTRING ((-73.93695343538421 40.79388875702754, -73.93688155368334 40.793986873115465))","1 AVENUE","W","9006135","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","40.9145075614","MULTILINESTRING ((1001706.9824625105 228518.30876109004, 1001726.8600474298 228554.0701725036))",
"MULTILINESTRING ((-73.93677925791161 40.794125042938674, -73.93670971864977 40.79422022457015))","1 AVENUE","W","9006137","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","39.6648891439","MULTILINESTRING ((1001755.1483766735 228604.43063609302, 1001774.377997011 228639.12249584496))",
"MULTILINESTRING ((-73.93670971864977 40.79422022457015, -73.93666939879104 40.794275411191286))","1 AVENUE","W","9006138","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","22.9979296397","MULTILINESTRING ((1001774.377997011 228639.12249584496, 1001785.5275810063 228659.2369569242))",
"MULTILINESTRING ((-73.96480079543764 40.75998213888346, -73.96431353643992 40.76059923091431))","2 AVENUE","A","0036368","1","70","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","262.236849646","MULTILINESTRING ((994001.2829789221 216160.66320084035, 994136.1773941666 216385.5446408391))",
"MULTILINESTRING ((-73.97314042639755 40.74853836737768, -73.97269251908622 40.749156171374885))","2 AVENUE","A","0035928","1","70","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"7/28/82,10/10/10, 9/05/24","1982","2,010","2,024","9/05/2024","MAN1982","257.032534313","MULTILINESTRING ((991692.2223083377 211990.50782725215, 991816.2578214258 212215.6320489198))",
